match_id,event_id,index,period,minute,second,type,team,player,position,play_pattern,x,y,pass_recipient,pass_length,pass_angle,pass_height,pass_end_location,pass_body_part,pass_type,carry_end_location,pass_outcome,ball_receipt_outcome,dribble_outcome,duel_type,duel_outcome,interception_outcome,pass_aerial_won,pass_switch,pass_cross,shot_statsbomb_xg,shot_end_location,shot_first_time,shot_technique,shot_body_part,shot_type,shot_outcome,shot_freeze_frame,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,clearance_right_foot,clearance_body_part,clearance_left_foot,pass_inswinging,pass_technique,pass_deflected,block_deflection,pass_outswinging,shot_aerial_won,pass_through_ball,block_save_block,clearance_head,shot_one_on_one,clearance_aerial_won,pass_cut_back,pass_goal_assist,dribble_nutmeg
3895302,40fb200e-380a-47f3-bc4e-38f7a43fb38c,974,1,18,18,Pass,Werder Bremen,Mitchell Weiser,Right Wing Back,Regular Play,84.8,74.7,Marvin Ducksch,13.619472,0.13255154,Ground Pass,"[98.3, 76.5]",Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,1fa5613f-1636-4724-a9cd-8d593111f0a5,975,1,18,19,Ball Receipt*,Werder Bremen,Marvin Ducksch,Left Center Forward,Regular Play,98.3,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,0b854e0e-05c6-4154-beab-84f6f6126f16,976,1,18,19,Carry,Werder Bremen,Marvin Ducksch,Left Center Forward,Regular Play,98.3,76.5,,,,,,,,"[109.2, 75.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,54d67361-4f81-42da-8d72-391f7ec6c181,977,1,18,21,Pass,Werder Bremen,Marvin Ducksch,Left Center Forward,Regular Play,109.2,75.2,Nick Woltemade,29.77331,-1.729319,High Pass,"[104.5, 45.8]",Right Foot,,,Incomplete,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,1a12b25c-11d0-465c-acd4-0a10df55ff34,978,1,18,22,Ball Receipt*,Werder Bremen,Nick Woltemade,Right Center Forward,Regular Play,105.3,35.9,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,044bc622-9196-4e41-8c48-c49f596feccd,979,1,18,22,Pass,Bayer Leverkusen,Robert Andrich,Left Defensive Midfield,Regular Play,15.6,34.3,Granit Xhaka,11.225863,-1.1191003,Low Pass,"[20.5, 24.2]",Head,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,2fbf28ec-7336-4657-ac5d-e70d01b4ab09,980,1,18,23,Ball Receipt*,Bayer Leverkusen,Granit Xhaka,Right Defensive Midfield,Regular Play,20.5,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,89dc76a1-90a5-439b-930b-e8aec18b629d,981,1,18,23,Carry,Bayer Leverkusen,Granit Xhaka,Right Defensive Midfield,Regular Play,20.5,24.2,,,,,,,,"[22.0, 28.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,2cfc46de-d027-4182-a65a-c3028b15f822,982,1,18,24,Pressure,Werder Bremen,Leonardo Bittencourt,Right Center Midfield,Regular Play,96.8,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,bf4a643a-e893-452c-b56c-c9675f786029,983,1,18,25,Pressure,Werder Bremen,Senne Lynen,Center Defensive Midfield,Regular Play,97.6,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,888a1fd0-0d76-4f1d-8e4f-8bf3bc9dc426,984,1,18,25,Pass,Bayer Leverkusen,Granit Xhaka,Right Defensive Midfield,Regular Play,22.0,28.9,Amine Adli,1.8384776,0.7853982,Ground Pass,"[23.3, 30.2]",Left Foot,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,c52922ef-7ae2-465b-8843-a88bed2c9ef9,985,1,18,25,Ball Receipt*,Bayer Leverkusen,Amine Adli,Left Attacking Midfield,Regular Play,29.1,46.3,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,59639ed8-bdab-43fa-91d7-7f6d3130f982,986,1,18,25,Block,Werder Bremen,Senne Lynen,Center Defensive Midfield,Regular Play,96.8,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,1ce33358-4918-4f13-8fcf-252a64bfd659,987,1,18,26,Pressure,Bayer Leverkusen,Jonathan Tah,Center Back,Regular Play,13.7,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,cfb96f91-22f5-48c7-9b47-fe585a83b060,988,1,18,26,Ball Recovery,Werder Bremen,Nick Woltemade,Right Center Forward,Regular Play,105.6,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,3b276ac0-70ed-40d3-8e4b-f241c75fb25e,989,1,18,26,Carry,Werder Bremen,Nick Woltemade,Right Center Forward,Regular Play,105.6,48.9,,,,,,,,"[105.4, 45.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,b6b96d19-97e3-4770-996a-f20696123abe,990,1,18,28,Shot,Werder Bremen,Nick Woltemade,Right Center Forward,Regular Play,105.4,45.1,,,,,,,,,,,,,,,,,,0.082292914,"[106.1, 44.9]",,Normal,Right Foot,Open Play,Blocked,"[{'location': [100.3, 62.3], 'player': {'id': 38004, 'name': 'Piero Martín Hincapié Reyna'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [106.1, 51.9], 'player': {'id': 30606, 'name': 'Edmond Fayçal Tapsoba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.4, 45.1], 'player': {'id': 9195, 'name': 'Robert Andrich'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.1, 44.7], 'player': {'id': 8221, 'name': 'Jonathan Tah'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [98.6, 29.6], 'player': {'id': 41411, 'name': 'Nathan Tella'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [104.8, 39.1], 'player': {'id': 27133, 'name': 'Odilon Kossonou'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.0, 46.2], 'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [86.5, 23.7], 'player': {'id': 33401, 'name': 'Amine Adli'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [117.4, 41.7], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.3, 58.7], 'player': {'id': 12299, 'name': 'Marvin Ducksch'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [102.0, 47.2], 'player': {'id': 8826, 'name': 'Leonardo Bittencourt'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [99.4, 42.1], 'player': {'id': 21865, 'name': 'Senne Lynen'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [87.2, 37.2], 'player': {'id': 28573, 'name': 'Felix Agu'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [99.9, 39.5], 'player': {'id': 8784, 'name': 'Romano Schmid'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,
3895302,82a43431-9c6d-49c7-9193-3111a01d5d92,991,1,18,28,Block,Bayer Leverkusen,Jonathan Tah,Center Back,Regular Play,14.0,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,92ae1fa6-ba6a-48cb-b769-21e3a7f622c3,992,1,18,28,Goal Keeper,Bayer Leverkusen,Lukáš Hrádecký,Goalkeeper,Regular Play,2.7,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,726678d5-82d6-4834-add2-87ca951ca183,993,1,18,29,Pressure,Werder Bremen,Marvin Ducksch,Left Center Forward,Regular Play,104.5,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,79f2b0be-8628-4f05-9168-e7a271cf27f2,994,1,18,30,Ball Recovery,Bayer Leverkusen,Robert Andrich,Left Defensive Midfield,Regular Play,14.8,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,5fdfa9e2-e8f4-42f5-b7f2-723245462de0,995,1,18,30,Carry,Bayer Leverkusen,Robert Andrich,Left Defensive Midfield,Regular Play,14.8,30.2,,,,,,,,"[15.6, 28.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,4ff7d368-4821-40f4-8dc7-828fba191c48,996,1,18,30,Dribbled Past,Werder Bremen,Marvin Ducksch,Left Center Forward,Regular Play,104.5,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,7bf27e25-2296-4a54-998d-4f8b1f3df184,997,1,18,30,Dribble,Bayer Leverkusen,Robert Andrich,Left Defensive Midfield,Regular Play,15.6,28.1,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,8cbac372-1329-4057-8ba1-15fb5326c23b,998,1,18,30,Carry,Bayer Leverkusen,Robert Andrich,Left Defensive Midfield,Regular Play,15.6,28.1,,,,,,,,"[15.3, 22.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,03da7db2-9383-4aa9-9839-e86058090d55,999,1,18,30,Pressure,Werder Bremen,Leonardo Bittencourt,Right Center Midfield,Regular Play,106.9,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,5ee802e0-86ca-4f38-a8d8-8297308c2b65,1000,1,18,31,Pass,Bayer Leverkusen,Robert Andrich,Left Defensive Midfield,Regular Play,15.3,22.6,Jonas Hofmann,14.821606,-0.0540015,Ground Pass,"[30.1, 21.8]",Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,4a6cf198-ef4c-4610-853f-a9bbb4d4fb5e,1001,1,18,32,Ball Receipt*,Bayer Leverkusen,Jonas Hofmann,Right Attacking Midfield,Regular Play,30.1,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,58e34ddc-58eb-4af9-ae76-1f9a2ee3dbdb,1002,1,18,32,Carry,Bayer Leverkusen,Jonas Hofmann,Right Attacking Midfield,Regular Play,30.1,21.8,,,,,,,,"[25.7, 21.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,9a3da0e1-d2d9-48f7-84dc-af1dd7b4b273,1003,1,18,32,Pressure,Werder Bremen,Julián Malatini,Right Center Back,Regular Play,88.1,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,64d92724-949e-4cf7-847d-1d50c97fea67,1004,1,18,33,Pass,Bayer Leverkusen,Jonas Hofmann,Right Attacking Midfield,Regular Play,25.7,21.8,Piero Martín Hincapié Reyna,10.911462,3.0957532,Ground Pass,"[14.8, 22.3]",Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,0d9b9ffc-a3e8-4e43-b9d0-3cc2b8781724,1005,1,18,34,Ball Receipt*,Bayer Leverkusen,Piero Martín Hincapié Reyna,Left Wing Back,Regular Play,14.8,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,6c30bf48-ae49-4f8c-b78b-ce032829de69,1006,1,18,34,Carry,Bayer Leverkusen,Piero Martín Hincapié Reyna,Left Wing Back,Regular Play,14.8,22.3,,,,,,,,"[15.3, 23.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,c87e5fe0-6855-4dc5-931a-0aa4999a23cd,1007,1,18,34,Pass,Bayer Leverkusen,Piero Martín Hincapié Reyna,Left Wing Back,Regular Play,15.3,23.1,Victor Okoh Boniface,31.977022,-0.13172491,High Pass,"[47.0, 18.9]",Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,b08462f4-6d21-4bf0-af01-fd331ad542e5,1008,1,18,35,Ball Receipt*,Bayer Leverkusen,Victor Okoh Boniface,Center Forward,Regular Play,47.0,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,5405e783-d971-418c-908c-9eb8931570b8,1009,1,18,35,Carry,Bayer Leverkusen,Victor Okoh Boniface,Center Forward,Regular Play,47.0,18.9,,,,,,,,"[47.8, 18.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,58625ec6-8f5d-4635-84a2-579848e5c355,1010,1,18,35,Pass,Bayer Leverkusen,Victor Okoh Boniface,Center Forward,Regular Play,47.8,18.9,Granit Xhaka,5.2239833,-3.0457335,Ground Pass,"[42.6, 18.4]",Right Foot,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,fbf17e16-850c-4389-808e-de2a601264be,1011,1,18,37,Ball Receipt*,Bayer Leverkusen,Granit Xhaka,Right Defensive Midfield,Regular Play,40.8,18.4,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,1fb37f65-5ab7-4a46-9b88-d0ab5f6b79e0,1012,1,18,37,Pass,Werder Bremen,Christian Groß,Center Back,Regular Play,77.5,61.7,Senne Lynen,5.8077536,-1.5191182,Ground Pass,"[77.8, 55.9]",Right Foot,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,b04ef12f-afdf-4dea-a91a-7de597fc9e00,1013,1,18,37,Ball Receipt*,Werder Bremen,Senne Lynen,Center Defensive Midfield,Regular Play,77.8,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,e8583e9c-84be-487d-9b08-7c732323a542,1014,1,18,37,Carry,Werder Bremen,Senne Lynen,Center Defensive Midfield,Regular Play,77.8,55.9,,,,,,,,"[77.0, 49.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,97e1f95c-f75a-46f3-a350-1af8576b6aa0,1015,1,18,39,Pressure,Bayer Leverkusen,Granit Xhaka,Right Defensive Midfield,Regular Play,41.5,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,d883efe8-5e10-4d6a-8657-65323398dba0,1016,1,18,43,Pass,Werder Bremen,Senne Lynen,Center Defensive Midfield,Regular Play,77.0,49.1,Leonardo Bittencourt,9.1350975,0.73118776,Ground Pass,"[83.8, 55.2]",Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,3fbef223-be08-4fec-9295-bb0a6e9e01d3,1017,1,18,44,Ball Receipt*,Werder Bremen,Leonardo Bittencourt,Right Center Midfield,Regular Play,83.8,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,5436ce71-cd19-475a-9442-8ab97feab030,1018,1,18,44,Carry,Werder Bremen,Leonardo Bittencourt,Right Center Midfield,Regular Play,83.8,55.2,,,,,,,,"[82.7, 50.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,5bd8b3ea-8f71-4b31-bf5f-a3264e7d2de3,1019,1,18,46,Pass,Werder Bremen,Leonardo Bittencourt,Right Center Midfield,Regular Play,82.7,50.4,Felix Agu,37.758442,-1.5151509,Ground Pass,"[84.8, 12.7]",Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,3d3519f6-d5d8-4f42-8d1c-b14fc522b305,1020,1,18,48,Ball Receipt*,Werder Bremen,Felix Agu,Left Wing Back,Regular Play,84.8,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,98be06a6-d7b3-4fb1-b8fd-fb2b382a2775,1021,1,18,48,Carry,Werder Bremen,Felix Agu,Left Wing Back,Regular Play,84.8,12.7,,,,,,,,"[84.8, 9.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,0eed3913-ba68-42ba-be89-ba3e48a4827f,1022,1,18,50,Pass,Werder Bremen,Felix Agu,Left Wing Back,Regular Play,84.8,9.1,Senne Lynen,21.390184,2.1834373,Ground Pass,"[72.5, 26.6]",Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,4b1bd4a9-7adc-4c0b-8295-bcf60310d6b5,1023,1,18,51,Ball Receipt*,Werder Bremen,Senne Lynen,Center Defensive Midfield,Regular Play,72.5,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,0d914103-b37e-4c7e-aa6e-1251ab1f2139,1024,1,18,51,Pass,Werder Bremen,Senne Lynen,Center Defensive Midfield,Regular Play,72.5,26.6,Leonardo Bittencourt,10.462314,0.9483246,Ground Pass,"[78.6, 35.1]",Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,b74d0c44-db74-4128-8b8d-bdc0f1472003,1025,1,18,52,Ball Receipt*,Werder Bremen,Leonardo Bittencourt,Right Center Midfield,Regular Play,78.6,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,0237029d-b28d-4072-af64-16cdcc23e369,1026,1,18,52,Carry,Werder Bremen,Leonardo Bittencourt,Right Center Midfield,Regular Play,78.6,35.1,,,,,,,,"[78.6, 35.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,5dac14f4-b8a2-4dc9-8844-46ee1eb235c3,1027,1,18,55,Pass,Werder Bremen,Leonardo Bittencourt,Right Center Midfield,Regular Play,78.6,35.1,Milos Veljkovic,19.220041,-1.7222589,Ground Pass,"[75.7, 16.1]",Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,77f8ee79-fd01-4684-9db8-230d577eca60,1028,1,18,57,Ball Receipt*,Werder Bremen,Milos Veljkovic,Left Center Back,Regular Play,75.7,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,94a20255-a388-40c5-b21a-d192c70a55ea,1029,1,18,57,Carry,Werder Bremen,Milos Veljkovic,Left Center Back,Regular Play,75.7,16.1,,,,,,,,"[73.9, 13.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,e11c23b7-0763-4eb3-bae2-a110f21aa139,1030,1,18,58,Pass,Werder Bremen,Milos Veljkovic,Left Center Back,Regular Play,73.9,13.0,Senne Lynen,14.358621,2.38082,Ground Pass,"[63.5, 22.9]",Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,afa7ba1a-e206-45e8-ae2a-bdda50cd35bd,1031,1,18,59,Ball Receipt*,Werder Bremen,Senne Lynen,Center Defensive Midfield,Regular Play,63.5,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,31aa9330-787e-4ac8-b22e-11b9018be143,1032,1,18,59,Carry,Werder Bremen,Senne Lynen,Center Defensive Midfield,Regular Play,63.5,22.9,,,,,,,,"[58.5, 25.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,c9f50841-09c1-4f1f-8d35-b11837466083,1033,1,18,59,Pressure,Bayer Leverkusen,Victor Okoh Boniface,Center Forward,Regular Play,55.6,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,d9565143-8be9-4900-a723-eccf1557256d,1034,1,19,0,Pass,Werder Bremen,Senne Lynen,Center Defensive Midfield,Regular Play,58.5,25.5,Michael Zetterer,32.68792,2.6053703,Ground Pass,"[30.4, 42.2]",Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,ee74bb81-8566-4aa9-b2c1-73bdc3d14945,1035,1,19,2,Ball Receipt*,Werder Bremen,Michael Zetterer,Goalkeeper,Regular Play,30.4,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,8ce7f32d-0bc1-48e7-bf63-ab08f016a36e,1036,1,19,2,Carry,Werder Bremen,Michael Zetterer,Goalkeeper,Regular Play,30.4,42.2,,,,,,,,"[30.6, 43.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,2f8240eb-afeb-47c4-9567-2028afe7cd2c,1037,1,19,3,Pass,Werder Bremen,Michael Zetterer,Goalkeeper,Regular Play,30.6,43.5,Christian Groß,17.20465,0.95054686,Ground Pass,"[40.6, 57.5]",Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,c77c2485-84a9-4cd1-b307-5b15b5564c8a,1038,1,19,4,Ball Receipt*,Werder Bremen,Christian Groß,Center Back,Regular Play,40.6,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,83239663-c3ca-46f2-8d57-6bee035f6022,1039,1,19,4,Carry,Werder Bremen,Christian Groß,Center Back,Regular Play,40.6,57.5,,,,,,,,"[47.6, 59.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,200bab65-df14-4bc2-b647-7d71e8d66b9e,1040,1,19,10,Pass,Werder Bremen,Christian Groß,Center Back,Regular Play,47.6,59.6,Leonardo Bittencourt,8.660831,0.62964517,Ground Pass,"[54.6, 64.7]",Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,b7d1b59e-6911-462c-891f-a1439f41d979,1041,1,19,11,Ball Receipt*,Werder Bremen,Leonardo Bittencourt,Right Center Midfield,Regular Play,54.6,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,b101eb6f-0334-4395-89a1-de470634bd08,1042,1,19,11,Carry,Werder Bremen,Leonardo Bittencourt,Right Center Midfield,Regular Play,54.6,64.7,,,,,,,,"[55.6, 57.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,f4ecbf8d-8816-44b1-a2dc-f7e52b6901ad,1043,1,19,12,Pass,Werder Bremen,Leonardo Bittencourt,Right Center Midfield,Regular Play,55.6,57.8,Romano Schmid,44.019085,-0.69532,High Pass,"[89.4, 29.6]",Left Foot,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,4cd2ef64-1701-4700-8aa2-fc76e7457af9,1044,1,19,15,Ball Receipt*,Werder Bremen,Romano Schmid,Left Center Midfield,Regular Play,89.4,32.5,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,969b2575-cae9-4ccc-a036-061a3e9be603,1045,1,19,15,Interception,Bayer Leverkusen,Nathan Tella,Right Wing Back,Regular Play,30.7,50.5,,,,,,,,,,,,,,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,13efcfc5-c36a-4a73-8ef4-cb014cfec512,1046,1,19,17,Pass,Werder Bremen,Senne Lynen,Center Defensive Midfield,Regular Play,62.4,33.8,Milos Veljkovic,25.03158,-2.3561945,Low Pass,"[44.7, 16.1]",Head,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,e7b3da65-5d4a-4898-99c4-da3f4856d99a,1047,1,19,21,Ball Receipt*,Werder Bremen,Milos Veljkovic,Left Center Back,Regular Play,44.7,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,65ab8d57-1956-4765-a7e8-708e09e143d6,1048,1,19,21,Carry,Werder Bremen,Milos Veljkovic,Left Center Back,Regular Play,44.7,16.1,,,,,,,,"[43.4, 15.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,4dd70b3e-72c5-45f2-9d22-36774edea519,1049,1,19,21,Pass,Werder Bremen,Milos Veljkovic,Left Center Back,Regular Play,43.4,15.6,Michael Zetterer,27.273796,2.5810502,Ground Pass,"[20.3, 30.1]",Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,047b5010-ecdc-4a59-a123-ffa18defc1ab,1050,1,19,23,Ball Receipt*,Werder Bremen,Michael Zetterer,Goalkeeper,Regular Play,20.3,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,17ef35b9-5859-4067-990d-684ae183893d,1051,1,19,23,Carry,Werder Bremen,Michael Zetterer,Goalkeeper,Regular Play,20.3,30.1,,,,,,,,"[20.3, 30.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,82f11146-ffed-403a-b430-fe83a015f92b,1052,1,19,24,Pass,Werder Bremen,Michael Zetterer,Goalkeeper,Regular Play,20.3,30.1,Christian Groß,14.921796,1.0441691,Ground Pass,"[27.8, 43.0]",Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,8ebca903-7ed9-471e-b330-6bbed093b4a5,1053,1,19,25,Ball Receipt*,Werder Bremen,Christian Groß,Center Back,Regular Play,27.8,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,8486f31f-6704-49d3-953c-ee8879626fc4,1054,1,19,25,Carry,Werder Bremen,Christian Groß,Center Back,Regular Play,27.8,43.0,,,,,,,,"[46.8, 54.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,0d31f5b6-0085-4f87-9fb7-441a8d298191,1055,1,19,33,Pass,Werder Bremen,Christian Groß,Center Back,Regular Play,46.8,54.4,Leonardo Bittencourt,10.012992,0.15037143,Ground Pass,"[56.7, 55.9]",Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,ff129095-c1fa-4cf4-a20e-ed10d2e62662,1056,1,19,34,Ball Receipt*,Werder Bremen,Leonardo Bittencourt,Right Center Midfield,Regular Play,56.7,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,ad9ca750-d436-44f5-b55c-d6ae82529772,1057,1,19,34,Carry,Werder Bremen,Leonardo Bittencourt,Right Center Midfield,Regular Play,56.7,55.9,,,,,,,,"[56.4, 55.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895302,0e382c3d-c5ec-4194-9f57-990841f7836b,1058,1,19,34,Pass,Werder Bremen,Leonardo Bittencourt,Right Center Midfield,Regular Play,56.4,55.9,Christian Groß,9.093404,-2.9981403,Ground Pass,"[47.4, 54.6]",Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
